poliza;Sexo;sri;gdi;sin;ant_comp;ant_perm;edad;ant_veh
9219002319;Hombre;Urbano;No contratada;0;8;11;29;9
9304102449;Hombre;Urbano;Garantía daños propios contratada;0;7;27;59;3
9310803920;Hombre;No urbano;No contratada;0;7;2;20;12
9402451591;Hombre;Urbano;No contratada;0;6;22;40;6
9501200673;Hombre;No urbano;No contratada;0;5;18;60;8
9502801625;Hombre;No urbano;Garantía daños propios contratada;0;5;11;30;5
9502801690;Hombre;No urbano;No contratada;0;5;12;30;10
9504159609;Hombre;No urbano;No contratada;0;5;32;50;11
9506100294;Hombre;No urbano;No contratada;0;5;11;29;7
9508851156;Hombre;No urbano;No contratada;0;5;12;30;5
9703651336;Hombre;Urbano;Garantía daños propios contratada;0;3;32;60;1
9704750115;Hombre;No urbano;Garantía daños propios contratada;0;3;12;30;3
9707652973;Hombre;No urbano;No contratada;0;3;22;40;9
9708852338;Hombre;Urbano;Garantía daños propios contratada;0;3;27;50;3
9804250950;Hombre;Urbano;Garantía daños propios contratada;0;2;24;42;6
9804864168;Hombre;Urbano;Garantía daños propios contratada;0;2;29;47;2
9805053909;Hombre;No urbano;No contratada;0;2;12;40;7
9805055598;Hombre;No urbano;Garantía daños propios contratada;0;2;21;39;2
9810754121;Hombre;No urbano;Garantía daños propios contratada;0;2;12;30;2
9900756915;Mujer;Urbano;No contratada;0;1;32;50;6
9901053542;Hombre;Urbano;No contratada;0;1;22;40;1
9903154283;Mujer;Urbano;Garantía daños propios contratada;0;1;12;30;0
9905057948;Hombre;No urbano;No contratada;0;1;21;39;6
9910750974;Hombre;Urbano;No contratada;0;1;22;40;8
201902665;Hombre;Urbano;Garantía daños propios contratada;1;18;32;50;6
8403700844;Hombre;Urbano;No contratada;1;16;32;50;8
8600600036;Hombre;No urbano;No contratada;0;14;2;20;5
8711700426;Hombre;No urbano;Garantía daños propios contratada;0;13;14;32;2
8714603332;Hombre;Urbano;No contratada;0;13;41;59;11
9005100096;Hombre;Urbano;No contratada;0;11;27;45;12
9200804396;Hombre;Urbano;No contratada;0;8;32;50;5
9304000835;Hombre;Urbano;No contratada;0;7;23;41;4
9711451973;Mujer;Urbano;No contratada;0;3;0;18;11
9901052745;Hombre;No urbano;No contratada;0;1;12;30;1
9901652274;Hombre;Urbano;No contratada;0;1;21;39;12
9910954615;Mujer;No urbano;No contratada;0;1;24;42;1
9919250254;Hombre;No urbano;No contratada;0;1;32;50;11
9919250983;Hombre;No urbano;No contratada;0;1;23;41;11
308600499;Hombre;No urbano;No contratada;0;17;12;30;0
2005454156;Hombre;No urbano;No contratada;0;0;6;39;0
2011856421;Mujer;Urbano;No contratada;0;0;3;50;2
2011858267;Hombre;No urbano;No contratada;1;0;24;42;3
8604754358;Hombre;No urbano;No contratada;0;14;20;39;11
8606352270;Hombre;Urbano;Garantía daños propios contratada;0;14;22;40;3
8611101053;Hombre;No urbano;No contratada;0;14;32;50;12
8703600697;Hombre;No urbano;No contratada;0;13;17;59;10
8705503550;Mujer;Urbano;No contratada;0;13;23;41;9
8804606909;Hombre;No urbano;Garantía daños propios contratada;0;12;12;30;2
9002903080;Hombre;No urbano;No contratada;0;10;21;39;10
9019400972;Hombre;No urbano;No contratada;0;10;12;40;2
9100401718;Hombre;Urbano;No contratada;0;9;28;46;10
9104450047;Hombre;Urbano;No contratada;0;9;14;60;3
9119400078;Hombre;No urbano;No contratada;0;9;12;30;3
9302952566;Hombre;No urbano;No contratada;0;7;4;40;2
9401350427;Hombre;No urbano;No contratada;0;6;36;54;12
9700862467;Hombre;No urbano;Garantía daños propios contratada;0;3;15;40;1
9704951380;Hombre;No urbano;No contratada;0;3;32;50;11
9719252026;Hombre;No urbano;Garantía daños propios contratada;0;3;11;60;4
9800869268;Hombre;No urbano;Garantía daños propios contratada;0;2;22;40;2
9800875347;Hombre;No urbano;Garantía daños propios contratada;0;2;28;46;3
9801350462;Hombre;No urbano;No contratada;0;2;29;47;0
9811551378;Hombre;No urbano;Garantía daños propios contratada;0;2;10;39;2
9900763123;Hombre;Urbano;No contratada;0;1;33;51;10
9904358457;Hombre;No urbano;No contratada;0;1;21;50;18
9905153611;Hombre;No urbano;Garantía daños propios contratada;0;1;0;18;1
9907753049;Hombre;No urbano;Garantía daños propios contratada;0;1;8;60;1
9912253946;Mujer;No urbano;No contratada;0;1;0;18;1
303302001;Hombre;Urbano;No contratada;0;17;24;60;7
2007351274;Mujer;No urbano;No contratada;0;0;7;40;9
8501550478;Hombre;No urbano;Garantía daños propios contratada;0;15;21;39;8
8612400504;Mujer;No urbano;No contratada;0;14;34;52;3
8803105500;Hombre;No urbano;No contratada;0;12;27;50;9
8813200759;Hombre;No urbano;No contratada;0;12;26;59;6
8903301278;Hombre;Urbano;No contratada;0;11;2;20;9
9009101059;Hombre;No urbano;No contratada;0;10;16;50;5
9110100120;Hombre;No urbano;Garantía daños propios contratada;0;9;29;47;9
9300806173;Hombre;Urbano;No contratada;0;7;33;60;8
9419200364;Hombre;No urbano;No contratada;0;6;2;20;10
9504300620;Hombre;Urbano;No contratada;0;5;11;29;9
9902452058;Hombre;No urbano;No contratada;1;1;0;18;7
9905061693;Mujer;Urbano;No contratada;0;1;2;20;8
9908152605;Hombre;Urbano;No contratada;0;1;8;40;9
9919253573;Hombre;Urbano;No contratada;0;1;31;60;8
104303809;Hombre;Urbano;Garantía daños propios contratada;0;19;32;50;1
105400789;Hombre;No urbano;Garantía daños propios contratada;0;19;33;51;7
107300348;Hombre;No urbano;No contratada;0;19;21;39;2
205000297;Hombre;No urbano;No contratada;1;18;22;40;18
303302223;Mujer;Urbano;No contratada;0;17;31;49;2
903904142;Hombre;Urbano;Garantía daños propios contratada;0;21;27;60;0
1149000856;Hombre;Urbano;Garantía daños propios contratada;0;0;11;29;0
1153000205;Mujer;Urbano;Garantía daños propios contratada;0;0;22;40;0
1662000022;Hombre;No urbano;No contratada;3;0;35;53;11
2000153384;Mujer;Urbano;No contratada;0;0;10;28;0
2000865908;Hombre;No urbano;Garantía daños propios contratada;0;0;32;50;7
2001153224;Hombre;No urbano;No contratada;0;0;29;47;0
2001352116;Hombre;No urbano;No contratada;0;0;37;55;0
2001353273;Mujer;No urbano;Garantía daños propios contratada;0;0;13;40;0
2002051033;Hombre;No urbano;No contratada;0;0;26;44;7
2002357126;Hombre;Urbano;No contratada;0;0;23;41;1
2003070207;Hombre;No urbano;No contratada;0;0;12;30;1
2003751250;Mujer;No urbano;No contratada;1;0;27;50;9
2004675380;Mujer;No urbano;No contratada;0;0;19;37;0
2004683299;Hombre;No urbano;Garantía daños propios contratada;0;0;35;59;0
2004855230;Hombre;No urbano;No contratada;0;0;32;50;8
2004868623;Mujer;Urbano;No contratada;0;0;12;50;11
2004951782;Hombre;Urbano;No contratada;0;0;26;59;4
2005465279;Hombre;Urbano;No contratada;0;0;22;40;9
2011651971;Hombre;No urbano;No contratada;0;0;22;40;10
2011651980;Hombre;No urbano;No contratada;0;0;32;50;10
2011652069;Hombre;No urbano;No contratada;0;0;29;47;20
2011751345;Mujer;No urbano;No contratada;0;0;28;46;4
2015353094;Hombre;Urbano;No contratada;0;0;13;31;1
2019650704;Hombre;No urbano;Garantía daños propios contratada;0;0;26;60;0
3242000066;Hombre;No urbano;No contratada;0;0;15;40;0
8500390212;Hombre;No urbano;No contratada;0;15;27;60;8
8503100117;Hombre;No urbano;No contratada;0;15;32;60;4
8504851348;Hombre;Urbano;Garantía daños propios contratada;0;15;30;50;2
8601950574;Hombre;No urbano;No contratada;0;14;22;40;11
8604755121;Hombre;No urbano;No contratada;0;14;22;40;8
8605056772;Hombre;No urbano;No contratada;0;14;21;39;0
8700100258;Hombre;Urbano;No contratada;0;13;22;40;11
8704302298;Hombre;Urbano;Garantía daños propios contratada;0;13;42;60;0
8705405710;Hombre;No urbano;No contratada;0;13;20;38;6
8706300179;Hombre;Urbano;No contratada;0;13;23;59;18
8712201086;Hombre;No urbano;Garantía daños propios contratada;0;13;22;40;3
8807602574;Hombre;Urbano;No contratada;0;12;31;49;17
8811700849;Mujer;No urbano;No contratada;0;12;26;60;3
8901600267;Mujer;No urbano;Garantía daños propios contratada;0;11;21;39;2
8902700918;Hombre;Urbano;No contratada;1;11;37;60;7
8904501969;Mujer;Urbano;No contratada;0;11;26;50;11
9003350472;Hombre;No urbano;No contratada;0;10;21;39;10
9005700338;Hombre;Urbano;No contratada;0;10;40;58;10
9009150186;Hombre;No urbano;No contratada;0;10;34;52;9
9100700296;Hombre;Urbano;No contratada;0;9;11;29;0
9102403495;Hombre;No urbano;Garantía daños propios contratada;0;9;11;29;2
9104603257;Hombre;No urbano;No contratada;0;9;16;40;2
9104701809;Hombre;No urbano;Garantía daños propios contratada;0;9;12;30;9
9105400646;Mujer;No urbano;Garantía daños propios contratada;0;9;2;20;0
9113100849;Hombre;Urbano;No contratada;0;9;13;31;4
9200350265;Hombre;No urbano;No contratada;0;8;29;47;1
9205453163;Mujer;No urbano;Garantía daños propios contratada;0;8;11;29;1
9206400957;Hombre;No urbano;No contratada;0;8;34;59;1
9302270350;Mujer;No urbano;Garantía daños propios contratada;0;7;11;29;0
9303152637;Hombre;No urbano;Garantía daños propios contratada;0;7;32;50;7
9304136176;Hombre;No urbano;No contratada;0;7;19;37;7
9311451857;Hombre;No urbano;No contratada;0;7;23;50;7
9311810060;Hombre;No urbano;No contratada;0;7;39;60;10
9312250386;Mujer;No urbano;Garantía daños propios contratada;0;7;11;29;1
9319202876;Hombre;No urbano;Garantía daños propios contratada;0;7;12;30;2
9400402911;Hombre;Urbano;No contratada;0;6;16;40;1
9400600238;Hombre;No urbano;No contratada;0;6;12;30;11
9400951091;Hombre;Urbano;No contratada;0;6;11;30;12
9401552410;Hombre;Urbano;No contratada;0;6;0;18;7
9401856796;Hombre;No urbano;No contratada;0;6;22;40;6
9402858643;Hombre;No urbano;No contratada;0;6;2;20;7
9403653375;Mujer;Urbano;Garantía daños propios contratada;0;6;24;42;0
9403750073;Hombre;Urbano;No contratada;0;6;2;20;6
9404101917;Hombre;Urbano;No contratada;0;6;11;40;7
9404312799;Hombre;No urbano;Garantía daños propios contratada;0;6;2;20;1
9408700532;Hombre;Urbano;No contratada;0;6;22;40;6
9411552340;Hombre;No urbano;No contratada;0;6;23;41;5
9504164018;Hombre;No urbano;No contratada;0;5;42;60;5
9504301819;Hombre;No urbano;No contratada;0;5;31;49;11
9505150611;Hombre;No urbano;No contratada;0;5;30;48;5
9508800211;Hombre;Urbano;Garantía daños propios contratada;0;5;1;19;5
9512252066;Mujer;No urbano;No contratada;1;5;12;30;10
9519052238;Hombre;No urbano;No contratada;0;5;35;53;10
9601650575;Hombre;Urbano;No contratada;1;4;13;31;6
9604163111;Hombre;No urbano;No contratada;0;4;12;30;4
9604558449;Mujer;No urbano;No contratada;0;4;2;20;13
9605452351;Hombre;No urbano;No contratada;0;4;21;39;12
9608752185;Hombre;No urbano;Garantía daños propios contratada;0;4;1;19;7
9612352906;Hombre;Urbano;No contratada;0;4;2;20;4
9702850949;Mujer;No urbano;Garantía daños propios contratada;0;3;21;60;0
9703953107;Hombre;Urbano;Garantía daños propios contratada;0;3;0;18;7
9704656103;Hombre;Urbano;No contratada;0;3;2;20;3
9704754261;Hombre;No urbano;No contratada;0;3;22;40;3
9704860783;Hombre;Urbano;No contratada;0;3;24;42;10
9711751799;Mujer;No urbano;No contratada;0;3;26;60;3
9719351877;Hombre;Urbano;No contratada;0;3;16;60;7
9800550054;Mujer;No urbano;Garantía daños propios contratada;0;2;17;60;2
9801252843;Hombre;No urbano;No contratada;0;2;12;30;12
9801553614;Hombre;No urbano;No contratada;0;2;13;50;13
9802550265;Hombre;No urbano;No contratada;2;2;10;28;10
9804169449;Hombre;No urbano;Garantía daños propios contratada;0;2;13;31;0
9804651383;Hombre;No urbano;No contratada;0;2;38;60;10
9804862510;Mujer;Urbano;Garantía daños propios contratada;0;2;2;20;2
9805057343;Hombre;No urbano;No contratada;0;2;27;59;13
9805063672;Hombre;Urbano;No contratada;0;2;0;18;9
9807251222;Hombre;No urbano;No contratada;0;2;12;30;7
9807753367;Mujer;Urbano;Garantía daños propios contratada;0;2;22;40;4
9808550787;Hombre;No urbano;Garantía daños propios contratada;0;2;0;18;0
9819255127;Hombre;No urbano;Garantía daños propios contratada;0;2;40;58;2
9819652385;Hombre;Urbano;Garantía daños propios contratada;0;2;17;50;4
9900151938;Mujer;Urbano;Garantía daños propios contratada;0;1;22;49;1
9900757425;Hombre;No urbano;No contratada;0;1;22;40;1
9900871469;Hombre;No urbano;No contratada;0;1;32;50;12
9902453290;Hombre;Urbano;No contratada;0;1;28;60;10
9902455372;Hombre;No urbano;Garantía daños propios contratada;0;1;14;50;1
9903061702;Hombre;No urbano;No contratada;0;1;12;30;1
9904162041;Hombre;Urbano;No contratada;0;1;10;30;3
9904653315;Hombre;No urbano;No contratada;0;1;21;39;10
9904760609;Hombre;No urbano;No contratada;0;1;32;50;5
9904850435;Hombre;No urbano;No contratada;0;1;29;47;12
9904951470;Hombre;No urbano;Garantía daños propios contratada;0;1;21;39;1
9905053515;Hombre;No urbano;No contratada;0;1;18;60;8
9906250760;Hombre;No urbano;Garantía daños propios contratada;0;1;22;40;1
9907651440;Hombre;No urbano;No contratada;0;1;24;42;9
9912255940;Hombre;No urbano;No contratada;0;1;16;34;10
2000768810;Hombre;Urbano;No contratada;0;0;16;60;0
2000878175;Hombre;No urbano;Garantía daños propios contratada;1;0;7;59;0
2002878175;Hombre;No urbano;No contratada;0;0;30;48;0
2003751509;Hombre;No urbano;Garantía daños propios contratada;0;0;7;59;0
2004756790;Hombre;No urbano;Garantía daños propios contratada;0;0;31;49;0
2019653096;Hombre;No urbano;No contratada;0;0;28;50;1
8406200377;Hombre;Urbano;Garantía daños propios contratada;0;16;14;40;3
8500602975;Hombre;No urbano;Garantía daños propios contratada;0;15;27;50;3
8504152341;Hombre;No urbano;Garantía daños propios contratada;0;15;21;39;0
8508201017;Hombre;Urbano;No contratada;0;15;17;50;5
8802821632;Hombre;No urbano;Garantía daños propios contratada;0;12;17;50;1
9111800030;Hombre;No urbano;Garantía daños propios contratada;0;10;21;39;0
9202805968;Mujer;No urbano;Garantía daños propios contratada;0;8;16;50;1
9212400007;Hombre;Urbano;No contratada;0;8;18;60;3
9302873345;Hombre;No urbano;Garantía daños propios contratada;0;7;14;40;1
9400807805;Hombre;No urbano;No contratada;0;6;42;60;4
9500250164;Hombre;No urbano;No contratada;0;5;25;50;2
9500861288;Hombre;No urbano;Garantía daños propios contratada;0;5;35;53;0
9503353614;Hombre;No urbano;Garantía daños propios contratada;0;5;22;40;5
9601856657;Hombre;No urbano;No contratada;0;4;11;40;4
9608750160;Hombre;No urbano;No contratada;1;4;11;30;6
9801054614;Hombre;No urbano;No contratada;0;2;27;45;5
9901753574;Hombre;Urbano;Garantía daños propios contratada;0;1;2;20;0
9903354265;Hombre;No urbano;No contratada;0;1;2;20;1
9904176793;Hombre;No urbano;No contratada;0;1;12;30;5
9908250587;Hombre;Urbano;No contratada;0;1;33;51;1
9908850848;Hombre;No urbano;No contratada;0;1;32;50;1
2000868925;Hombre;No urbano;Garantía daños propios contratada;0;0;12;39;2
2003953587;Mujer;Urbano;No contratada;0;0;17;50;2
8600757663;Hombre;No urbano;No contratada;1;14;27;50;0
9402953169;Hombre;No urbano;No contratada;0;6;11;29;1
9405054135;Hombre;No urbano;Garantía daños propios contratada;0;6;21;39;1
9710851055;Hombre;Urbano;Garantía daños propios contratada;0;3;24;50;2
9802750296;Hombre;No urbano;Garantía daños propios contratada;0;2;15;40;1
9819053260;Mujer;No urbano;Garantía daños propios contratada;0;2;2;20;2
2004668184;Hombre;No urbano;No contratada;0;0;5;59;8
8401500742;Hombre;No urbano;No contratada;1;16;27;49;8
8404890154;Hombre;Urbano;No contratada;0;16;31;60;8
8504153818;Hombre;Urbano;Garantía daños propios contratada;0;15;32;50;8
8511551054;Hombre;No urbano;Garantía daños propios contratada;0;15;22;40;2
8605750293;Hombre;Urbano;Garantía daños propios contratada;0;14;36;60;7
8704502605;Hombre;No urbano;Garantía daños propios contratada;0;13;32;50;8
8712103151;Hombre;No urbano;Garantía daños propios contratada;0;13;29;50;6
8804000343;Hombre;Urbano;No contratada;0;12;22;40;3
8903106687;Hombre;No urbano;Garantía daños propios contratada;0;11;18;60;0
8905003931;Hombre;No urbano;No contratada;0;11;21;39;13
9100301112;Hombre;No urbano;No contratada;0;9;12;30;7
9200813004;Hombre;No urbano;No contratada;0;8;12;30;6
9201200164;Mujer;Urbano;No contratada;0;8;27;45;4
9201552058;Hombre;No urbano;Garantía daños propios contratada;1;8;30;48;7
9204201531;Hombre;No urbano;No contratada;0;8;31;49;8
9205051702;Hombre;No urbano;No contratada;0;8;35;59;8
9205101071;Hombre;Urbano;Garantía daños propios contratada;0;8;15;50;1
9205701195;Hombre;Urbano;No contratada;0;8;32;50;10
9206701686;Hombre;Urbano;No contratada;0;8;12;40;9
9301400368;Hombre;No urbano;No contratada;0;7;20;50;6
9302001079;Hombre;Urbano;Garantía daños propios contratada;0;7;25;43;7
9504162163;Hombre;Urbano;No contratada;0;5;2;20;10
9600457278;Hombre;Urbano;No contratada;1;4;13;60;9
9600865412;Hombre;No urbano;No contratada;0;4;11;29;8
9602953299;Hombre;Urbano;Garantía daños propios contratada;0;4;29;59;6
9605053366;Hombre;No urbano;Garantía daños propios contratada;0;4;11;29;4
9610750446;Hombre;No urbano;No contratada;0;4;29;47;7
9701860734;Hombre;Urbano;Garantía daños propios contratada;0;3;8;60;8
9711554095;Mujer;Urbano;No contratada;0;3;9;40;7
9801354510;Hombre;No urbano;No contratada;0;2;23;41;7
9802356792;Hombre;Urbano;No contratada;1;2;33;51;9
9900356991;Mujer;Urbano;No contratada;0;1;17;50;9
9900877820;Hombre;No urbano;No contratada;0;1;16;40;8
9905057823;Mujer;No urbano;No contratada;0;1;32;50;6
9905152595;Hombre;No urbano;No contratada;0;1;34;60;7
9906252084;Hombre;No urbano;No contratada;0;1;27;60;10
9908950152;Hombre;No urbano;No contratada;0;1;16;50;9
2000773395;Mujer;No urbano;No contratada;0;0;0;18;0
8606151704;Hombre;No urbano;No contratada;0;14;7;50;2
8800301398;Hombre;No urbano;Garantía daños propios contratada;0;12;2;20;0
9103950115;Hombre;No urbano;No contratada;0;9;17;60;3
9115008624;Hombre;Urbano;No contratada;0;9;27;50;5
9204111286;Mujer;No urbano;No contratada;0;8;1;19;4
9811854609;Hombre;Urbano;Garantía daños propios contratada;0;2;22;40;4
9902650284;Hombre;No urbano;Garantía daños propios contratada;0;1;31;49;1
2913737;Hombre;Urbano;No contratada;0;20;28;60;6
1212000023;Mujer;No urbano;No contratada;2;0;12;30;4
2001860394;Hombre;No urbano;No contratada;0;0;17;50;2
8604900567;Hombre;Urbano;No contratada;0;14;13;31;6
8612650058;Hombre;Urbano;No contratada;0;14;21;39;6
9001503155;Hombre;No urbano;No contratada;0;10;32;50;4
9005700853;Hombre;Urbano;Garantía daños propios contratada;0;10;25;60;5
9100600299;Hombre;No urbano;Garantía daños propios contratada;0;9;12;30;5
9202803431;Hombre;No urbano;Garantía daños propios contratada;0;8;42;60;5
9300301753;Hombre;No urbano;No contratada;0;7;33;51;4
9303670014;Hombre;No urbano;No contratada;0;7;32;50;6
